RA,Dec,PGC#,NSAID,othername,vhelio,vhelio_err,distance,i,z,I,K
315.31455,-17.13361,91687,,PGC091687,3463.0,10.0,50.4107188179,,,,
315.9495,-17.773,91689,,PGC091689,3132.0,8.0,45.5553164149,,,,
322.804837919,3.28077992458,91708,168033,PGC091708,3987.87915039,207.500320435,58.1312113429,17.6480699664,17.5234266406,,
338.28045,72.47897,91742,,FGC_2394,2597.0,3.0,37.7224794885,,,,11.32
341.8092,75.7554,91755,,PGC091755,1551.0,8.0,22.4672891202,,,,13.637
350.112546353,-1.83089328472,91795,151180,PGC091795,3623.11206055,157.500244141,52.7611760262,17.8800717106,17.6805725803,,
351.173740782,-2.79126002552,91800,151443,PGC091800,2402.11523438,152.500228882,34.8740767891,17.1771570758,17.031477602,16.45,
358.091178926,7.97488578043,91829,152826,PGC091829,3792.09716797,125.000198364,55.2489443039,16.6650214853,16.4623618783,,
68.48295,-20.22413,92083,,PGC092083,1599.0,8.0,23.1662959749,,,16.39,
90.4305,-34.94523,92177,,PGC092177,1304.0,7.0,18.878720971,,,16.6,13.797
129.24525,-20.8792,92241,,PGC092241,2575.0,11.0,37.4009312177,,,14.78,
130.65345,-55.39329,92243,,PGC092243,2786.0,14.0,40.484871451,,,16.06,12.852
132.47745,-20.6503,92244,,PGC092244,3231.0,8.0,47.007536469,,,16.32,
140.92095,-23.24575,92253,,PGC092253,2480.0,8.0,36.0124273212,,,16.2,
143.1468,-59.893,92255,,PGC092255,2978.0,14.0,43.2963074419,,,,
145.4925,-34.4895,92265,,PGC092265,36.0,45.0,0.519570979377,,,15.07,11.969
146.02095,-25.203,92270,,PGC092270,2504.0,10.0,36.3632072529,,,,
256.0887,-27.1912,92492,,FGCE_1267,257.0,3.0,3.71393432765,,,13.51,10.324
291.3534,-66.83391,92538,,PGC092538,3766.0,45.0,54.8647465032,,,14.63,12.819
331.33455,-20.6137,92721,,PGC092721,2755.0,8.0,40.0317807058,,,,13.321
3.41088568338,15.6741362208,92835,126410,PGC092835,1797.46337891,172.500274658,26.0564472722,16.42159413,16.4200358261,17.4,
152.32245,5.40381,92910,,PGC092910,1714.0,8.0,24.8409998977,,,20.45,
350.744700281,7.674475536,93031,151293,PGC093031,3404.38378906,137.500213623,49.5508841006,16.5719310039,16.3372966045,15.54,
174.7863031,19.5835660498,93047,112599,PGC093047,1877.65722656,135.000213623,27.2242816309,18.5674127212,18.4222882858,14.5,11.925
21.1437,3.7897,93080,,PGC093080,2171.0,18.0,31.4961356999,,,,8.374
23.12085,4.59494,93081,,PGC093081,1954.0,1.0,28.3360341714,,,,
61.1166,-2.17378,93084,,PGC093084,869.0,22.0,12.5671640011,,,,11.526
112.3626,72.13094,93090,,PGC093090,3494.0,16.0,50.8654543904,,,,13.324
193.769573063,8.06628883725,93119,142519,PGC093119,2451.90234375,127.500205994,35.6017567403,13.2759976603,13.0467553354,13.68,8.956
279.5334,-63.7034,93517,,PGC093517,3669.0,29.0,53.4367299956,,,,12.136
280.3254,-63.5637,93523,,PGC093523,3723.0,35.0,54.2317082576,,,15.43,
280.73265,-64.64514,93530,,PGC093530,3942.0,30.0,57.4557867644,,,,11.953
282.9264,-63.1846,93557,,PGC093557,3964.0,90.0,57.7796667971,,,,13.921
284.3754,-62.76941,93576,,PGC093576,3437.0,27.0,50.0293276926,,,,12.933
76.57395,44.2001,93585,,PGC093585,3257.0,9.0,47.3889275943,,,,
162.804228149,28.0062048696,93597,108123,PGC093597,1488.58081055,132.500213623,21.5583007599,12.616124085,12.4137849126,15.55,12.314
21.9051172367,8.83973970157,93841,129713,PGC093841,2481.19311523,227.500366211,36.0298656912,16.0854372395,16.0453066242,15.09,
22.7196634899,4.66661552874,93842,129855,PGC093842,1872.7611084,162.500259399,27.1529812109,16.1047241159,16.0397388406,14.83,
22.8382209068,19.2140559376,93843,129868,PGC093843,3057.59912109,115.000175476,44.4639381483,17.0664804377,16.9617021479,,
22.9002673937,13.3313302526,93844,8763,PGC093844,2910.67333984,155.000244141,42.308700108,15.5553928877,15.5390335585,19.34,
174.602929516,17.0868032389,93845,160268,PGC093845,3647.12451172,202.500305176,53.114683002,16.5916567706,16.6143561267,,13.064
325.16325,-22.48916,93995,,PGC093995,50.0,45.0,0.721566928504,,,13.29,11.613
21.39615,7.99084,94008,,PGC094008,2928.0,1.0,42.5628629701,,,,
345.47355,-38.49472,95165,,PGC095165,1189.0,30.0,17.2101484387,,,15.8,13.549
346.64805,-36.24979,95478,,PGC095478,2603.0,44.0,37.8101744714,,,13.79,12.242
65.6322,85.83795,95590,,2MASX_J04223292+8550169,1706.0,2.0,24.7244987552,,,,11.232
89.91945,73.42771,95594,,PGC095594,106.0,,4.61,,,,
101.9406,80.12395,95597,,PGC095597,11.0,,3.39,,,,
127.2684,78.8365,95601,,PGC095601,1399.0,7.0,20.2571069759,,,,
156.788369008,63.1516058451,95608,137351,PGC095608,1494.8729248,177.500274658,21.6499305723,16.9185774007,16.9167539755,16.28,
180.1323,85.1416,95610,,PGC095610,1841.0,7.0,26.6904555342,,,,
184.96755,75.1611,95611,,PGC095611,1421.0,7.0,20.576312156,,,,14.028
206.466387986,65.3860279769,95619,13112,PGC095619,2049.06933594,120.000190735,29.7204949525,15.9096470251,15.9468975439,15.5,
272.7426,14.1269,95737,,PGC095737,2252.0,10.0,32.6800179695,,,,9.869
274.70295,13.3329,95741,,PGC095741,3063.0,10.0,44.5431630438,,,,13.51
118.72005,-33.3046,96387,,PGC096387,2722.0,4.0,39.5494582997,,,,10.976
128.0274,-21.0718,96409,,g0832066-210419,3718.0,39.0,54.1580991593,,,12.93,10.773
134.898,-25.3606,96428,,PGC096428,2028.0,42.0,29.4136697391,,,14.29,12.485
135.57795,-55.94928,96431,,PGC096431,1669.0,40.0,24.1856809714,,,,12.283
137.9307,-63.17901,96438,,PGC096438,2997.0,,36.0,,,,
139.51965,-61.90295,96441,,PGC096441,3182.0,32.0,46.2887608866,,,13.97,
149.6547,-47.08327,96462,,2MASX_J09583711-4704597,3572.0,52.0,52.0096277664,,,12.84,11.45
151.0827,-44.42565,96465,,PGC096465,3734.0,40.0,54.3936482739,,,14.04,12.095
151.4652,-45.01928,96467,,PGC096467,3874.0,52.0,56.4547030272,,,13.79,
153.16755,-64.03147,96472,,KK_2081,3214.0,,33.0,,,,10.957
164.2386,-50.00078,96492,,2MASX_J10565727-5000028,2795.0,40.0,40.6164139254,,,13.17,10.771
173.69565,-59.22933,96512,,PGC096512,1502.0,40.0,21.7537196226,,,,10.096
204.3207,-55.07617,96541,,WKK_2388,3976.0,40.0,57.9563286331,,,14.32,10.985
219.02805,-54.41445,96553,,2MFGC_11842,3118.0,,39.0,,,,10.724
233.92215,-71.78961,96569,,g1535413-714723,3274.0,26.0,47.6382987147,,,,10.388
239.84175,-60.02266,96577,,WKK_5615,3921.0,43.0,57.1466285515,,,,10.643
246.4761,-63.0495,96585,,PGC096585,3914.0,29.0,57.0435758138,,,14.35,12.387
265.6605,-58.83225,96602,,PGC096602,2715.0,6.0,39.4471474862,,,13.74,11.989
274.96965,-43.416,96606,,PGC096606,3608.0,40.0,52.538698996,,,,12.218
31.2525857626,-9.69303252717,96996,23174,PGC096996,1779.10095215,145.000228882,25.7890418102,17.7568058149,17.688329138,16.77,
68.05185,43.70986,97048,,PGC097048,3999.0,60.0,58.2949304854,,,,11.615
69.9555,36.83419,97055,,2MASX_J04394933+3650031,2949.0,11.0,42.8709096482,,,,10.763
71.85195,48.91017,97059,,PGC097059,2915.0,13.0,42.3721674074,,,,9.604
89.2392,11.82514,97136,,2MFGC_04796,3465.0,7.0,50.4400565968,,,,11.12
90.07185,35.75031,97144,,2MASX_J06001724+3545011,2854.0,,39.0,,,,10.553
90.6477,22.03125,97146,,PGC097146,2593.0,60.0,37.6640161665,,,,10.713
90.70005,-3.28715,97148,,g0602480-031714,2468.0,10.0,35.8370373553,,,13.72,11.408
107.79855,6.31842,97204,,PGC097204,3578.0,7.0,52.097641103,,,,
111.94125,12.94668,97214,,PGC097214,2193.0,60.0,31.8176839706,,,,12.172
325.785,44.91848,97237,,B3_2141+446,1582.0,6.0,22.9187310472,,,,11.042
312.3864,58.10648,97243,,FGC_2574,2756.0,,31.8,,,,11.074
322.5984,64.98528,97256,,2MASX_J21302362+6459070,3170.0,10.0,46.1127342134,,,,11.589
333.29985,61.88547,97260,,PGC097260,3839.0,10.0,55.9394393388,,,,10.754
255.876543963,45.6798525802,97541,167204,B3_1702+457,2168.09521484,120.000190735,31.4538263118,14.9651607106,14.7149756978,14.89,11.322
299.40375,-64.52026,97558,,PGC097558,3698.0,33.0,53.8636627659,,,14.02,12.1
203.51835,-32.35998,99542,,PGC099542,1635.0,64.0,23.6905511159,,,16.77,13.139
208.32825,40.31635,99754,,PGC099754,2690.0,100.0,39.081751724,,,,7.625
211.179110708,55.4352666774,99782,164486,PGC099782,1860.62023926,135.000213623,26.9761780703,15.6473680716,15.4865289908,14.74,13.052
213.617545232,35.5332825395,99795,144735,PGC099795,3992.58569336,212.500335693,58.2005002198,16.770401943,16.659539211,,13.986
216.353955122,51.554084849,99823,145034,PGC099823,2192.22338867,115.000175476,31.8063331511,16.6763882847,16.6852889271,16.15,
219.269972115,33.0056607804,99845,81658,PGC099845,3530.17993164,142.500213623,51.3961738074,17.0259769588,16.9135559231,16.27,
159.28635,-26.78715,99965,,PGC099965,3878.0,46.0,56.5135903058,,,,12.592
55.3629,-22.47278,100029,,PGC100029,2234.0,59.0,32.4169330207,,,14.81,13.425
114.16125,-69.44677,100030,,PGC100030,1328.0,60.0,19.2269448038,,,15.18,
156.54315,-39.94296,100031,,g1026104-395635,2860.0,40.0,41.5664429072,,,,10.56
172.2954,-36.37464,100032,,PGC100032,2920.0,60.0,42.4455118546,,,14.36,
130.86525,-56.20797,100042,,KK_0373,2754.0,68.0,40.0171648753,,,,10.131
133.7385,-58.91908,100050,,KK_0698,2483.0,148.0,36.0562748126,,,13.21,10.522
145.4319,-60.7987,100060,,KK_1561,3104.0,11.0,45.1445875107,,,,10.705
153.4998,-51.76092,100070,,PGC100070,2948.0,50.0,42.8562407588,,,15.27,13.226
153.93105,-67.92397,100071,,PGC100071,1989.0,66.0,28.8457266696,,,14.27,12.121
155.0469,-64.01689,100080,,KK_2341,3783.0,45.0,55.1150174375,,,12.69,10.18
162.05805,-53.30161,100096,,ESO_169-_G?002,2684.0,10.0,38.9940567411,,,,9.954
165.5613,-52.96586,100097,,KK_2877,3947.0,143.0,57.5293958628,,,13.91,11.334
162.23715,-51.95858,100123,,10485692-5157309,2825.0,53.0,41.0548888401,,,13.93,11.106
31.5225,69.00333,100169,,PGC100169,35.0,,3.3,,,,
44.2158,58.91158,100170,,PGC100170,112.0,,2.8,,,10.7,8.816
190.446687903,32.8572222131,100707,141945,PGC100707,693.0,,7.3,14.3919955796,14.4636270112,16.33,
98.6262,-31.10632,100710,,PGC100710,1619.0,8.0,23.457548831,,,,13.943
147.6174,-30.86715,100726,,PGC100726,2419.0,9.0,35.1208616613,,,,
154.46535,-33.40037,100730,,PGC100730,2747.0,11.0,39.9148540619,,,17.12,
177.426,-37.54159,100731,,PGC100731,2964.0,11.0,43.0909429898,,,15.65,
183.99045,-22.4253,100733,,PGC100733,2411.0,8.0,35.0039350174,,,,
41.9472745555,5.5880361645,100744,132555,PGC100744,1416.08288574,140.000228882,20.5049681405,17.9613416978,17.8573034593,,
71.19555,28.25218,100769,,IRAS_04416+2809,3403.0,6.0,49.5305854518,,,,10.969
83.83905,32.1157,100770,,PGC100770,2720.0,10.0,39.5202266387,,,,
309.9828,-36.6865,101167,,PGC101167,2753.0,28.0,40.0025490448,,,,12.371
312.3987,-37.87771,101178,,PGC101178,2689.0,31.0,39.0671358935,,,,12.403
319.41165,-47.78364,101213,,PGC101213,2805.0,40.0,40.7625722303,,,13.86,12.479
335.1768,-47.44581,101241,,PGC101241,2768.0,40.0,40.2217865022,,,13.47,12.128
335.59125,-37.05558,101243,,PGC101243,2348.0,40.0,34.0831376965,,,14.8,13.862
43.53525,59.00526,101304,,PGC101304,94.0,,3.0,,,,
204.3858,-58.9029,101324,,PGC101324,3709.0,40.0,54.0256027823,,,,9.462
206.2344,-65.68097,101325,,PGC101325,2776.0,19.0,40.3387131461,,,,9.629
159.1563,-27.71691,101367,,PGC101367,3820.0,20.0,55.6597247652,,,14.1,12.228
8.01309457629,18.0794810433,101433,127139,PGC101433,2112.09423828,215.000335693,30.6383040933,16.2394309878,16.0488162875,,
204.095278801,39.7045903651,101496,61711,PGC101496,2496.78344727,117.500183105,36.2577313414,17.6081060004,17.5966304374,16.87,
207.879588161,39.4547588695,101501,56467,PGC101501,1968.93322754,120.000190735,28.55350143,16.7200597846,16.3570455634,15.9,13.913
216.256309195,33.4311488232,101513,164956,PGC101513,3278.17651367,127.500205994,47.699563532,16.6698146861,16.517793278,15.86,14.144
217.932525891,31.6900348273,101516,81627,PGC101516,3232.16040039,120.000190735,47.024558254,16.8788717762,16.801883556,15.97,14.402
220.566766513,42.8304548605,101521,57267,PGC101521,2480.84033203,130.000198364,36.0247094717,17.9491210571,17.9076028457,17.08,
242.797968009,48.3344560659,101536,20454,PGC101536,2811.80957031,132.500213623,40.8620997557,15.6422795917,15.5201100971,14.91,13.153
248.666138767,46.9603969214,101540,20878,PGC101540,2465.22045898,125.000198364,35.796412055,16.7254772478,16.6300335222,15.96,
56.9712,-42.02014,103015,,PGC103015,1355.0,55.0,19.6186966158,,,15.74,13.712
63.2499,-38.32835,103150,,PGC103150,3695.0,23.0,53.8194973069,,,,12.835
64.7817,-45.58517,103193,,PGC103193,1406.0,39.0,20.3586722605,,,14.85,13.605
61.98255,-44.79684,103224,,PGC103224,3562.0,31.0,51.862938872,,,16.3,
158.11755,-11.72654,103746,,PGC103746,2408.0,29.0,34.9600875259,,,15.19,
179.2572,-12.59528,104518,,PGC104518,3042.0,8.0,44.2351163657,,,,13.051
185.16915,-3.5334,104686,,PGC104686,3289.0,2.0,47.8583320562,,,17.11,
185.4321,-12.66582,104765,,PGC104765,1431.0,34.0,20.7214054197,,,16.37,
192.225697478,-11.6764083332,104868,142379,PGC104868,1370.02807617,167.500259399,19.8367438776,15.1858802196,15.1011901256,14.34,12.953
196.69095,-12.3893,104973,,PGC104973,3341.0,29.0,48.6211143068,,,,
199.71465,-12.60214,105165,,PGC105165,2928.0,60.0,42.5628629701,,,,13.929
200.44575,-12.57547,105180,,PGC105180,2684.0,7.0,38.9940567411,,,14.83,13.467
210.3546,-3.9709,105379,,PGC105379,3249.0,7.0,47.2715764788,,,,13.655
221.2104,-12.6279,105906,,PGC105906,3021.0,57.0,43.9270696876,,,16.85,
228.215215025,-11.7957919825,106003,145934,PGC106003,1905.65795898,127.500205994,27.6320462955,17.3409096149,17.1605507282,16.21,
321.94485,-38.79993,106235,,PGC106235,2868.0,26.0,41.6833695512,,,15.83,
323.2659,-41.48672,106349,,PGC106349,2660.0,22.0,38.6432768093,,,14.38,13.499
322.6791,-41.64069,106403,,PGC106403,2650.0,25.0,38.4971185044,,,16.06,
338.08665,-41.63172,106802,,PGC106802,2690.0,44.0,39.081751724,,,,
348.4092,-41.99454,107206,,PGC107206,1672.0,35.0,24.2293688998,,,,14.107
353.7945,-44.57043,107441,,PGC107441,3172.0,25.0,46.1420719923,,,,12.991
193.3053,-12.67272,117223,,PGC117223,3717.0,66.0,54.1433773396,,,15.68,14.365
43.10205,-41.27574,125350,,PGC125350,3590.0,13.0,52.273706242,,,16.64,
154.3017,-3.4834,125516,,PGC125516,1228.0,17.0,17.7760121671,,,,11.717
170.15055,-2.74351,125728,,PGC125728,2514.0,26.0,36.5093655578,,,15.82,
178.308925016,-3.40890476578,125787,3274,PGC125787,1383.32958984,152.500228882,20.0297398807,16.6989063698,16.5470127541,15.9,13.563
178.74765,-5.9524,125831,,PGC125831,2500.0,26.0,36.304743931,,,,13.61
201.110960846,-3.47296791134,126045,3748,PGC126045,2602.83203125,125.000198364,37.8077194686,17.4460031097,17.39472881,16.49,13.948
216.70695,-12.20561,126251,,PGC126251,2644.0,25.0,38.4094235215,,,16.67,
225.37185,-6.9365,126350,,PGC126350,1860.0,39.0,26.9671457475,,,,
229.045757215,-11.7070611209,126394,145983,PGC126394,2774.36352539,117.500183105,40.3147947106,15.7073492713,15.7093767829,16.79,
359.80935,-38.01452,126708,,PGC126708,3193.0,25.0,46.4501186704,,,,
165.411523338,30.6090138314,126723,138594,PGC126723,1918.81359863,130.000198364,27.8236271766,16.7102355359,16.4688014386,,
180.446362972,28.3614160548,126724,140630,PGC126724,1133.04541016,150.000228882,16.3982850329,17.4252017955,16.2063058833,,
321.93315,-70.75834,127276,,g2127440-704530,3696.0,63.0,53.8342191266,,,13.34,11.134
352.35,-67.68228,127359,,PGC127359,3938.0,48.0,57.3968994858,,,13.76,12.248
4.15035,-64.19358,127393,,PGC127393,1758.0,40.0,25.4817561812,,,14.36,
22.0932,-65.27077,127483,,AM_0126-653,1644.0,6.0,23.8216149012,,,13.11,11.552
49.14825,-67.12055,127548,,PGC127548,504.0,78.0,7.28453697302,,,14.04,12.276
325.76745,-63.88589,127623,,PGC127623,3379.0,69.0,49.1785321054,,,13.44,11.738
4.59795,-57.40346,127740,,PGC127740,3637.0,40.0,52.9656317663,,,15.31,
353.2266,-57.92414,128338,,PGC128338,3168.0,64.0,46.0833964345,,,13.85,14.129
348.23895,-58.12774,128341,,PGC128341,3043.0,32.0,44.2497852551,,,14.91,13.964
355.9173,-59.05837,128343,,PGC128343,3243.0,14.0,47.1835631422,,,13.96,
2.16255,-53.91589,128393,,PGC128393,3298.0,12.0,47.9903520611,,,15.53,13.96
37.98135,-54.55132,128602,,PGC128602,1396.0,8.0,20.2135789968,,,15.5,
39.8667,-55.98499,128614,,PGC128614,1241.0,40.0,17.9646334099,,,,13.081
316.85535,-53.76498,128845,,PGC128845,3604.0,40.0,52.4798117173,,,14.2,12.816
311.30715,-53.73154,128867,,PGC128867,3256.0,8.0,47.3742587048,,,14.53,13.955
312.91995,-57.21793,128909,,PGC128909,3303.0,24.0,48.0636965083,,,14.46,12.867
4.9857,-51.14774,129238,,g0019566-510852,3320.0,45.0,48.3130676287,,,13.32,11.508
13.0437,-51.66931,129301,,PGC129301,3501.0,8.0,50.9681366165,,,14.39,13.232
24.7737,-48.95693,129313,,g0139057-485725,3695.0,7.0,53.8194973069,,,13.34,11.244
317.02035,-47.32829,129680,,PGC129680,874.0,36.0,12.6397106329,,,14.62,
331.50075,-50.10845,129874,,g2206002-500630,2838.0,40.0,41.2448946365,,,,11.353
334.63965,-48.2552,129923,,PGC129923,2828.0,35.0,41.0987363316,,,,13.667
59.98515,-46.78491,130364,,PGC130364,1015.0,9.0,14.6855256508,,,14.29,
75.2661,-45.24719,130494,,PGC130494,1139.0,8.0,16.4846821204,,,15.81,
324.9738,-42.61159,130620,,PGC130620,2524.0,39.0,36.6555238627,,,14.52,
328.48425,-43.3084,130692,,PGC130692,2537.0,39.0,36.8455296591,,,,13.515
332.3541,-47.10357,130726,,22092500-4706130,1793.0,13.0,25.9914486794,,,,10.457
335.92785,-45.88356,130762,,PGC130762,843.0,,8.8,,,15.48,
334.70385,-46.21742,130771,,PGC130771,1208.0,45.0,17.4858256397,,,14.55,
353.37915,-42.57792,130826,,PGC130826,3149.0,40.0,45.8046875353,,,,12.284
2.7861,-38.98756,130903,,PGC130903,3202.0,47.0,46.5821386753,,,,13.952
28.6236,-39.99472,131056,,PGC131056,1279.0,39.0,18.5159878118,,,14.79,
47.7069,-41.79914,131167,,PGC131167,1378.0,40.0,19.9524111222,,,14.59,12.923
76.5579,-38.0544,131397,,g0506139-380316,863.0,40.0,12.4801080429,,,13.81,11.264
328.98825,-39.77068,131595,,PGC131595,2240.0,40.0,32.5046280036,,,15.21,
339.342,-39.50622,131687,,PGC131687,3728.0,60.0,54.3053173559,,,9.35,11.851
337.3791,-41.26204,131704,,PGC131704,1971.0,64.0,28.5835990991,,,14.97,
336.0675,-41.35335,131705,,PGC131705,3166.0,40.0,46.0540586557,,,14.76,
343.95795,-39.50683,131728,,PGC131728,2085.0,44.0,30.2437403791,,,14.9,13.645
3.53445,-35.61342,131842,,PGC131842,3286.0,39.0,47.8143253879,,,14.77,13.28
10.87035,-36.46133,131925,,PGC131925,3947.0,34.0,57.5293958628,,,13.69,11.918
63.2442,-34.48808,132188,,PGC132188,3273.0,39.0,47.6236298252,,,,
58.94385,-36.26196,132225,,PGC132225,1761.0,40.0,25.5254441096,,,14.78,13.128
69.04785,-32.62741,132228,,PGC132228,1138.0,40.0,16.470172794,,,15.1,
319.39635,-36.55983,132391,,PGC132391,2663.0,40.0,38.6871243008,,,14.27,13.202
317.4393,-36.72327,132399,,PGC132399,2634.0,40.0,38.2632652166,,,14.88,13.718
327.71175,-33.55962,132410,,PGC132410,2592.0,42.0,37.649400336,,,,12.088
322.62465,-34.71109,132448,,PGC132448,2668.0,40.0,38.7602034532,,,14.33,12.912
331.85535,-33.38105,132468,,PGC132468,2659.0,44.0,38.6286609788,,,13.71,12.488
332.13225,-34.28504,132480,,ESO404-033,2665.0,13.0,38.7163559618,,,13.71,12.962
329.8137,-33.88109,132485,,PGC132485,2916.0,40.0,42.3868362969,,,,
345.3126,-35.73386,132565,,PGC132565,2139.0,40.0,31.0301230907,,,14.87,13.796
344.29545,-36.66944,132595,,PGC132595,1945.0,33.0,28.2049703861,,,13.99,12.622
345.80445,-35.4044,132632,,PGC132632,2127.0,30.0,30.855371377,,,14.26,
5.7675,-27.92703,132768,,PGC132768,1535.0,7.0,22.2342868353,,,14.72,
52.01055,-28.27807,133036,,PGC133036,1820.0,39.0,26.3846400352,,,14.42,13.745
52.66875,-31.9338,133062,,PGC133062,1607.0,45.0,23.2827971174,,,14.56,
331.338,-31.99962,133346,,PGC133346,2358.0,36.0,34.2292960014,,,13.65,
334.42155,-27.36533,133362,,PGC133362,2537.0,30.0,36.8455296591,,,15.61,12.541
332.274,-31.79489,133411,,PGC133411,2381.0,44.0,34.5654601027,,,,12.049
341.1306,-28.26221,133414,,PGC133414,2535.0,21.0,36.8162979981,,,15.31,
350.55435,-31.82815,133535,,PGC133535,1704.0,40.0,24.6953734696,,,14.46,
355.78245,-32.02025,133577,,PGC133577,2949.0,36.0,42.8709096482,,,15.29,
358.66785,-25.48853,133627,,PGC133627,3024.0,21.0,43.9710763559,,,15.43,13.747
358.3965,-26.34947,133643,,PGC133643,3006.0,60.0,43.707036346,,,16.02,13.968
3.9621,-22.91967,133663,,PGC133663,3167.0,39.0,46.0687275451,,,14.81,
22.5495,-22.76256,133776,,PGC133776,1561.0,40.0,22.6129155482,,,14.35,12.807
25.77705,-25.33464,133826,,g0143065-252005,3935.0,34.0,57.3527340268,,,13.36,11.497
47.00145,-23.31432,133948,,PGC133948,1588.0,31.0,23.006106904,,,14.67,14.037
50.32965,-24.76956,134011,,PGC134011,1802.0,32.0,26.1225124647,,,13.4,11.846
52.8651,-25.61978,134080,,PGC134080,2011.0,39.0,29.1661048114,,,,
63.6561,-22.80655,134094,,PGC134094,2196.0,6.0,31.8615314621,,,,
