RA,Dec,PGC#,NSAID,othername,vhelio,distance,r,i,z,I,K,K_err
126.52335,35.59047,4581803,,SAO0822+3545,740.0,,,,,,,
303.54945,-11.76026,4582801,,PGC4582801,3257.0,,,,,,11.773,0.094
150.18495,-19.75497,4583986,,HCG042:[dRC97]16,3376.0,,,,,,13.231,0.166
207.63525,-48.58962,4585440,,g1350325-483523,3789.0,,,,,,9.457,0.034
97.53765,8.37708,4586777,,HIZOAJ0630+08,367.0,3.55,,,,,,
286.5759,12.93868,4586783,,PGC4586783,2730.0,,,,,,10.211,0.061
9.27915,44.32222,4608690,,ANDROMEDA17,,0.73,,,,,14.062,0.243
358.678304827,5.38169135095,4608727,152893,ABELL2671:[SBM98]J2354+0522,3364.00537109,48.8577346802,17.4370639422,17.1479156115,16.9186236956,,,
170.805,13.71541,4608737,,HIPASSJ1122+13,883.0,,,,,,13.73,0.157
86.09835,-16.4478,4608738,,PGC4608738,2157.0,,,,,,13.95,0.273
224.59995,2.0863,4609638,,NGC5846:[MTT2005]014,2369.0,,,,,,,
226.742729485,1.99439847532,4609703,145833,NGC5846:[MTT2005]226,1307.0020752,21.0836772919,18.4932221348,18.3325394566,18.0802086766,,,
227.03515748,2.90521141304,4609743,145852,NGC5846:[MTT2005]258,1652.00256348,25.0417690277,18.5926397172,18.3794439165,18.4703281251,,,
226.142970219,1.03246580292,4609806,145794,NGC5846:[MTT2005]139,2184.00341797,31.3993263245,18.3929411521,18.1605917564,18.1545416465,,,
227.106721691,1.70732944444,4609877,145860,NGC5846:[MTT2005]268,2049.00317383,29.7629146576,18.6354747684,18.3909908207,18.36431655,,13.945,0.254
227.03838835,1.42017055556,4609878,145854,NGC5846:[MTT2005]259,2314.00366211,32.8652305603,16.5937647079,17.193930075,17.287211821,,,
227.082895498,1.68987627442,4609879,145857,NGC5846:[MTT2005]264,2088.00317383,30.2294940948,18.1423754191,17.8735622859,17.8588327861,,13.945,0.254
163.169218082,-0.0211467096286,4611391,138254,[RDS2004]J105240.54-000115.9,1772.00280762,27.5190906525,18.9297940439,18.8050343699,18.9323985285,,,
68.14335,-13.73811,4612441,,ABELL0496:[DFL99]173,2931.0,,,,,,12.823,0.151
195.167009163,27.8141370896,4612803,142818,[MBC2001]035430,3508.00537109,55.9056396484,20.5706158881,20.5825129752,20.5022937064,,13.559,0.146
194.921877265,27.8372260581,4612806,142749,[MBC2001]039119,3238.00488281,43.8691444397,20.9387897883,20.7285198604,21.32783455,,12.837,0.107
335.79345,-28.95762,4614489,,HIPASSJ2223-28,1782.0,,,,,,10.76,0.089
183.9012,-44.66274,4614543,,HIPASSJ1215-44B,3106.0,,,,,,,
175.9863,-16.11875,4614554,,HIPASSJ1143-16B,2271.0,,,,,,,
183.93795,-17.63476,4614582,,HIPASSJ1215-17,1392.0,,,,,,,
207.6561,-48.95666,4614604,,HIPASSJ1350-48C,3118.0,,,,,,12.546,0.172
334.1802,-21.32445,4614605,,HIPASSJ2216-21,2594.0,,,,,,,
200.05425,-14.45869,4614675,,HIPASSJ1320-14,2749.0,,,,,,13.092,0.173
103.46985,-73.7077,4614816,,HIPASSJ0653-73,1208.0,,,,,,,
81.4725,-63.26294,4614817,,HIPASSJ0525-63,895.0,,,,,,13.666,0.264
346.8363,-61.6805,4614819,,HIPASSJ2307-61,3221.0,,,,,,13.788,0.246
324.4977,-54.5252,4614825,,HIPASSJ2138-54,2932.0,,,,,,,
289.88685,-33.76728,4614833,,HIPASSJ1919-33,2077.0,,,,,,,
284.9598,-57.024,4614836,,HIPASSJ1859-57,3462.0,,,,,,13.775,0.249
277.00665,-55.07972,4614837,,HIPASSJ1827-55,3490.0,,,,,,,
273.08325,-74.83256,4614838,,HIPASSJ1812-74,3201.0,,,,,,,
255.02625,-12.00003,4614854,,HIPASSJ1700-12,1298.0,,,,,,,
255.03375,-7.38983,4614855,,HIPASSJ1700-07,1557.0,,,,,,,
210.378,-24.45989,4614876,,HIPASSJ1401-24,2368.0,,,,,,,
207.13965,-37.96812,4614882,,HIPASSJ1348-37,582.0,5.57,,,,,13.543,0.181
201.9081,-46.15244,4614890,,HIPASSJ1328-46,1389.0,,,,,,13.37,0.193
201.4611,-9.53743,4614891,,HIPASSJ1326-09,1807.0,,,,,,,
199.0644,-20.71021,4614893,,HIPASSJ1316-20,2891.0,,,,,,13.979,0.258
196.32165,-45.65597,4614895,,HIPASSJ1305-45,3068.0,,,,,,12.492,0.108
190.52655,-77.92515,4614900,,HIPASSJ1242-77,2684.0,,,,,,,
187.24335,-50.15428,4614901,,g1228584-500916,3700.0,,,,,,11.26,0.096
186.25635,-43.04372,4614903,,HIPASSJ1225-42,2127.0,,,,,,,
178.02135,-14.89166,4614906,,HIPASSJ1152-14,2190.0,,,,,,,
175.983,-15.05244,4614908,,HIPASSJ1143-15,1272.0,,,,,,,
164.8083,-12.37295,4614914,,HIPASSJ1059-12,1924.0,,,,,,,
164.29125,-21.60334,4614915,,PGC826105,2077.0,,,,,,,
152.12175,-33.14306,4614919,,HIPASSJ1008-33,1643.0,,,,,,13.421,0.195
148.63575,1.9194,4614922,,HIPASSJ0954+01,1807.0,,,,,,,
120.3546,-21.99903,4614938,,HIPASSJ0801-21,730.0,6.34,,,,,,
109.43805,-79.41087,4614944,,HIPASSJ0718-79,1571.0,,,,,,,
95.02965,-27.38067,4614955,,HIPASSJ0620-27,1789.0,,,,,,13.894,0.232
88.6722,-71.92759,4614958,,HIPASSJ0554-71,1478.0,,,,,,13.393,0.19
88.5426,-35.97457,4614959,,HIPASSJ0554-35,2981.0,,,,,,,
81.78285,-12.88265,4614962,,HIPASSJ0527-12,2378.0,,,,,,13.768,0.235
78.2808,-15.88918,4614963,,HIPASSJ0513-15,1990.0,,,,,,,
78.2838,-11.9458,4614964,,HIPASSJ0513-11,1853.0,,,,,,,
77.8917,-72.30597,4614966,,HIPASSJ0511-72,1528.0,,,,,,13.463,0.276
75.09585,-8.74556,4614968,,HIPASSJ0500-08,2406.0,,,,,,,
73.90215,-28.29801,4614970,,HIPASSJ0455-28,997.0,,,,,,,
69.69225,0.31264,4614973,,HIPASSJ0438+00,3302.0,,,,,,,
62.89785,-3.80459,4614974,,HIPASSJ0411-03,3402.0,,,,,,12.547,0.103
137.0889,-64.70118,4614987,,2MASX_J09082124-6442021,1843.0,,,,,,11.379,0.091
194.65185,-33.76003,4617988,,6dFJ1258364-334536,2356.0,,,,,,,
21.5673,-0.40826,4620895,,[RGK2003]J012616.22-002429.9,1935.0,,,,,23.88,,
71.8359,-15.25495,4621006,,[RGK2003]J044720.65-151517.7,2530.0,,,,,,,
54.675,-35.55362,4621761,,FCOS1-021,2010.0,,,,,,,
241.6536,-68.95576,4623619,,A160132.1-684916,3387.0,,,,,,10.024,0.035
136.497,-36.06211,4663310,,HIPASSJ0905-36,886.0,7.93,,,,,,
306.25875,-81.5752,4664167,,2MASXJ20250221-8134310,2894.0,,,,,,11.501,0.104
245.2431,-60.49094,4665841,,ESO_137-_G_018,605.0,,,,,,9.929,0.082
86.0331,4.22281,4666776,,2MFGC_04647,3537.0,,,,,,11.289,0.079
117.2874,-56.24926,4667015,,g0749090-561457,913.0,,,,,,11.518,0.096
309.44865,51.63391,4667537,,2MFGC_15644,3169.0,,,,,,10.24,0.038
347.2143,17.20998,4668282,,HIPASSJ2308+17,1764.0,,,,,,,
243.93945,-17.84109,4668283,,HIPASSJ1615-17,2371.0,,,,,,,
237.2616,16.71361,4668285,,HIPASSJ1548+16,2052.0,,,,,,,
359.530184853,4.81882866364,4668289,152978,HIPASSJ2358+04,3035.00488281,43.9872093201,17.0044547729,16.8095676117,16.6890365295,,14.009,0.229
5.1738,8.6154,4668290,,HIPASSJ0021+08,693.0,,,,,,13.072,0.146
19.206,-63.49893,4668291,,HIPASSJ0116-63,2302.0,,,,,,,
39.3276,12.51884,4668292,,HIPASSJ0237+12,960.0,,,,,,,
55.5081,18.14182,4668293,,HIPASSJ0341+18,1297.0,,,,,,,
59.6007,9.97922,4668294,,HIPASSJ0358+10,1978.0,,,,,,,
116.33775,-74.8055,4668299,,HIPASSJ0745-74,1741.0,,,,,,12.74,0.158
119.84805,-71.89015,4668300,,HIPASSJ0759-71,1368.0,,,,,,14.116,0.296
145.711855575,4.88928917374,4668301,136041,HIPASSJ0942+04,1955.00305176,30.8202705383,16.6618803303,16.4826925556,16.4172256748,,,
150.2835,-77.30705,4668302,,HIPASSJ1000-77,1716.0,,,,,,13.83,0.259
178.5522,12.43491,4668303,,HIPASSJ1154+12,1004.0,,,,,,12.516,0.108
131.60055,-76.99281,4668310,,HIPASSJ0846-76,1516.0,,,,,,,
195.66735,-50.11771,4682786,,g1302402-500704,1914.0,,,,,,11.136,0.084
199.07505,-20.69862,4682808,,6dFJ1316180-204155,2860.0,,,,,,13.979,0.258
86.8296,-8.98065,4683458,,6dFJ0547191-085850,3313.0,,,,,,10.806,0.093
130.10655,-74.64099,4683573,,g0840255-743828,3598.0,,,,,,11.36,0.071
164.8083,-12.37295,4683719,,6dFJ1059140-122223,1923.0,,,,,,,
186.8487,-50.69829,4683839,,A122440.8-502517,3603.0,,,,,,10.662,0.06
205.62045,-78.559,4683978,,g1342289-783333,2437.0,,,,,,11.086,0.11
215.6652,-48.54569,4683991,,A141922.4-481906,1314.0,,,,,,9.907,0.043
226.59495,-75.29796,4684077,,6dFJ1506228-751753,2906.0,,,,,,12.612,0.151
175.39575,-18.19456,4684759,,6dFJ1141350-181141,3722.0,,,,,,,
207.0384,-47.56495,4689187,,CENTAURUS_N,,3.57,,,,,,
152.02485,68.39926,4689195,,IKN,-140.0,3.72,,,,,11.004,0.049
163.25295,10.37922,4689197,,PGC4689197,,10.4,,,,,,
138.07695,-24.21121,4689198,,NGC2784DW01,,9.8,,,,,13.01,0.192
161.7534,12.9598,4689200,,PGC4689200,843.0,10.4,,,,,,
160.98075,12.13518,4689201,,PGC4689201,,10.4,,,,,,
161.0325,11.53315,4689202,,PGC4689202,,10.4,,,,,,
165.1884,14.17218,4689203,,PGC4689203,,10.4,,,,,,
159.9174,12.735,4689205,,PGC4689205,,10.4,,,,,,
161.00865,15.58876,4689206,,PGC4689206,,10.4,,,,,,
155.2509,68.69993,4689208,,HIJASSJ1021+6842,46.0,3.7,,,,,,
161.7216,12.74444,4689210,,PGC4689210,636.0,10.4,,,,,,
162.5379,13.48361,4689211,,PGC4689211,,10.4,,,,,,
283.76295,-30.47844,4689212,,SAGITTARIUS_DWARF_SPHEROIDAL,140.0,0.02,,,,,5.416,0.003
161.62485,11.75583,4689213,,PGC4689213,,10.4,,,,,12.513,0.108
162.8379,12.84927,4689214,,PGC4689214,630.0,10.4,,,,,,
155.355,71.11615,4689216,,[HS98]117,-37.0,3.87,,,,,14.119,0.251
163.08375,14.70726,4689217,,PGC4689217,,10.4,,,,,,
13.22085,43.19583,4689222,,ANDROMEDA09,-216.0,0.79,,,,,,
202.0122,33.55571,4689223,,CVN_DSPH,31.0,0.22,,,,,13.682,0.145
209.53335,12.84833,4713552,,BOOTES2,-117.0,0.05,,,,,13.941,0.228
210.02085,14.50407,4713553,,BOOTES_DWARF_SPHEROIDAL,99.0,0.06,,,,,,
158.7033,51.935,4713554,,UMA1,-55.0,0.1,,,,,,
132.8742,63.13417,4713555,,UMA2,-116.0,0.03,,,,,,
162.34215,51.05189,4713556,,WILLMAN1,-12.0,0.04,,,,,,
186.7434,23.91167,4713557,,COMA,98.0,0.04,,,,,,
194.2896,34.32272,4713558,,CANES_VENATICI_2,-129.0,0.15,,,,,,
151.76505,16.07778,4713559,,SEGUE1,206.0,0.02,,,,,13.928,0.211
247.76505,12.79,4713560,,HERCULES,45.0,0.14,,,,,,
173.23665,-0.53006,4713561,,LEO4,132.0,0.16,,,,,13.972,0.262
209.29995,26.8,4713562,,BOOTES3,198.0,0.05,,,,,14.19,0.268
172.78995,2.22,4713563,,LEO5,173.0,0.18,,,,,,
143.722097297,17.0516638885,4713564,135957,LEOT,39.0,4.490650177,17.1485347634,17.4470014458,16.8638048058,,,
34.81665,20.17528,4713565,,SEGUE2,-39.0,0.03,,,,,,
204.0489,-33.89595,4715224,,WMMA127,3542.0,,,,,,,
203.5767,-34.07085,4715229,,WMMA084,3692.0,,,,,,,
54.618,-35.42728,4720532,,FCOS0-2030,1706.0,,,,,,6.306,0.027
54.6207,-35.38229,4720537,,FCOS0-2031,1661.0,,,,,,,
191.2413,12.02975,4720542,,AGC225876,1540.0,,,,,,,
180.85965,13.45946,4720564,,AGC225882,1304.0,,,,,,13.167,0.082
189.6708,11.97861,5056909,,[SDV2005]144,1019.0,,,,,,,
162.835713256,65.6818677373,5056913,12792,SDSSJ105120.69+654054.5,3224.84716797,47.7227058411,18.1346083087,17.9303398531,17.8062248629,17.21,,
0.5604,45.08889,5056918,,ANDROMEDA18,-332.0,1.36,,,,,,
4.8837,35.04364,5056919,,ANDROMEDA19,,0.93,,,,,13.839,0.195
1.87785,35.13233,5056920,,ANDROMEDA20,,0.8,,,,,13.47,0.179
16.6404,44.80439,5056921,,ANDROMEDA10,-164.0,0.62,,,,,13.808,0.19
12.8958,29.69694,5056922,,ANDROMEDA14,-481.0,0.74,,,,,12.609,0.144
11.5833,33.80139,5056923,,ANDROMEDA11,-419.0,0.87,,,,,,
11.86245,34.37472,5056924,,ANDROMEDA12,-556.0,0.83,,,,,,
12.96255,33.00444,5056925,,ANDROMEDA13,-195.0,0.87,,,,,,
18.57795,38.1175,5056926,,ANDROMEDA15,-323.0,0.77,,,,,11.305,0.045
14.87415,32.37667,5056927,,ANDROMEDA16,-385.0,0.52,,,,,12.85,0.114
143.51535,70.21593,5056931,,[CKT2009]D0934+70,,3.66,,,,,,
144.816,71.31165,5056932,,[CKT2009]D0939+71,,3.63,,,,,,
146.09385,69.21105,5056933,,[CKT2009]D0944+69,,3.98,,,,,,
148.80645,70.40802,5056934,,[CKT2009]D0955+70,,3.93,,,,,,
149.8881,68.65691,5056936,,[CKT2009]D0959+68,-186.0,3.6,,,,,,
151.6926,67.20113,5056937,,[CKT2009]D1006+67,,3.87,,,,,,
153.73245,68.75763,5056938,,[CKT2009]D1014+68,,4.57,,,,,,
154.97055,69.18858,5056940,,[CKT2009]D1019+69,557.0,,,,,,,
157.1655,70.23361,5056941,,[CKT2009]D1028+70,-114.0,4.0,,,,,12.853,0.111
160.32,70.15096,5056942,,[CKT2009]D1041+70,,3.91,,,,,,
141.6162,70.50665,5056943,,[CKT2009]D0926+70,,3.93,,,,,,
146.14335,71.48266,5056944,,[CKT2009]D0944+71,,3.39,,,,,,
146.5542,68.71533,5056945,,[CKT2009]D0946+68,1187.0,,,,,,,
152.39535,70.54873,5056946,,[CKT2009]D1009+70,,9.0,,,,,,
153.7788,69.03753,5056947,,[CKT2009]D1015+69,,4.07,,,,,,
344.6292,5.9525,5056949,,PISCES2,,0.18,,,,,,
320.37915,19.11722,5056950,,SEGUE3,,0.02,,,,,,
36.71985,33.42693,5056966,,[PWE98]HICLOUD,520.0,9.3,,,,,13.667,0.151
154.59405,41.16608,5056988,,[KKH2007]J1018+4109,,1.1,,,,,,
190.9386,32.53372,5056992,,[KKH2007]J1243+3232,,7.3,,,,,14.243,0.238
190.98195,41.45683,5056993,,[KKH2007]J1243+4127,402.0,6.09,,,,,14.101,0.227
184.8999,47.09311,5057019,,[KKH2007]J1219+4705,,7.8,,,,,,
185.22855,46.83022,5057020,,[KKH2007]J1220+4649,,7.8,,,,,,
187.1871,43.97179,5057024,,[KKH2007]J1228+4358,,4.07,,,,,12.901,0.127
149.33835,68.71528,5057029,,PGC5057029,-165.0,3.6,,,,,,
150.1683,68.66028,5057030,,PGC5057030,-121.0,3.6,,,,,,
198.8337,47.54361,5057032,,DDO169NW,242.0,4.2,,,,,,
25.2828,27.32255,5057055,,AGC112521,274.0,6.52,,,,,,
189.2058,33.61333,5057082,,WSRT-CVN13,526.0,11.7,,,,,,
185.18085,46.20917,5057086,,WSRT-CVN61,420.0,6.5,,,,,11.994,0.073
45.16125,25.78369,5057123,,AGESJ030039+254656,308.0,7.8,,,,,,
54.3549,75.25062,5057190,,WHIJ0337+75,2501.0,,,,,,,
60.88125,74.25188,5057198,,PGC5057198,2574.0,,,,,,13.772,0.199
95.5536,-7.83983,5057221,,HIPASSJ0622-07,759.0,8.4,,,,,,
142.6665,21.72353,5057223,,SDSSJ093039.96+214324.7,582.0,8.9,,,,,,
95.2284,-8.65028,5057224,,LVJ0620-0839,,8.5,,,,,13.361,0.179
166.4196,0.12083,5057225,,LVJ1105+0007,,10.7,,,,,13.939,0.269
22.34085,38.71889,5057226,,ANDROMEDA23,,0.73,,,,,,
19.62495,46.36611,5057227,,ANDROMEDA24,,0.6,,,,,,
7.53705,46.85194,5057228,,ANDROMEDA25,,0.81,,,,,,
5.94,47.91611,5057229,,ANDROMEDA26,,0.76,,,,,,
9.36285,45.38694,5057230,,ANDROMEDA27,,0.76,,,,,13.42,0.138
358.69875,42.47083,5057231,,ANDROMEDA21,-361.0,0.86,,,,,,
21.91665,28.09028,5057232,,ANDROMEDA22,-127.0,0.8,,,,,,
36.8334,33.95833,5057321,,[HJS2011]J022720.0+335730,528.0,9.3,,,,,14.31,0.147
157.72035,12.44667,5059096,,AGC205156,915.0,10.43,,,,,,
159.74205,3.87417,5059116,,AGC208397,763.0,26.2,,,,,13.023,0.136
160.0446,4.90889,5059118,,AGC208399,747.0,20.9,,,,,12.976,0.138
184.5012,8.16528,5059185,,AGC226127,2000.0,,,,,,12.606,0.125
184.56465,25.56833,5059187,,AGC229053,425.0,17.9,,,,,,
185.305512095,10.6253221776,5059194,141206,AGC226131,2606.00415039,37.9141921997,18.9134153553,18.7010463902,18.756785793,,,
190.0071,26.32194,5059213,,AGC749241,451.0,9.2,,,,,,
204.710711144,8.10838910196,5059258,171065,AGC233601,1188.00183105,19.8518066406,17.296224456,17.1543243934,17.1441668083,,13.466,0.191
39.96585,30.27167,5059671,,AGC122790,810.0,,,,,,14.153,0.233
157.27665,26.91056,5059698,,AGC749315,645.0,21.5,,,,,,
1.64295,15.51083,5059815,,AGC748778,258.0,5.4,,,,,13.628,0.201
114.0429,9.98639,5060050,,AGC174585,356.0,6.1,,,,,,
117.5904,7.79444,5060076,,AGC174605,351.0,6.0,,,,,,
338.1717,31.21617,5060429,,ANDROMEDA28,,0.65,,,,,,
359.73165,30.75556,5060430,,ANDROMEDA29,,0.73,,,,,,
298.0491,14.47333,5060431,,ALFAZOAJ1952+1428,279.0,7.13,,,,,,
172.89585,-31.66972,5060432,,LVJ1131-3140,715.0,6.7,,,,,,
151.1355,-62.51747,5060468,,2MASX_J10043250-6231030,3251.0,,,,,,9.275,0.042
94.94025,3.61889,5060528,,2MASX_J06194566+0337083,766.0,,,,,,10.769,0.073
296.0193,8.32764,5060565,,19440460+0819400,3266.0,,,,,,10.998,0.073
315.73185,63.60686,5060762,,21025564+6336248,3296.0,,,,,,11.406,0.037
32.81325,70.83711,5060914,,02111513+7050133,3267.0,,,,,,11.451,0.073
11.2557,55.35514,5061038,,2MASXJ00450137+5521179,-122.0,,,,,,11.486,0.087
60.03885,37.43644,5061060,,2MASXJ04000932+3726113,-138.0,,,,,,11.872,0.052
291.56115,43.851,5061078,,19261464+4351036,-180.0,,,,,,11.659,0.05
34.55895,77.78108,5061108,,02181430+7746520,2566.0,,,,,,9.048,0.036
320.7582,68.19506,5061109,,21230200+6811420,2688.0,,,,,,9.22,0.032
313.2297,62.28628,5061117,,20525510+6217100,2536.0,,,,,,10.049,0.023
321.4956,67.17006,5061134,,21255890+6710110,3389.0,,,,,,10.45,0.061
303.809921035,9.12275306491,5061157,167764,20151440+0907210,3470.00561523,47.4851303101,14.5764317407,14.1224255456,13.7997326745,,10.767,0.047
72.1737,19.32458,5061160,,04484168+1919285,1469.0,,,,,,10.58,0.071
86.0085,9.72342,5061161,,A054116.9+094208,3799.0,,,,,,10.8,0.057
188.07015,-50.66478,5061177,,12321690-5039530,3629.0,,,,,,10.772,0.071
197.2512,-51.89847,5061233,,13090029-5153544,3793.0,,,,,,10.953,0.077
72.19755,28.75553,5061291,,2MASX_J04484738+2845197,3182.0,,,,,,10.293,0.045
236.8863,-78.10686,5061296,,2MASX_J15473265-7806249,2788.0,,,,,,11.014,0.069
219.2583,59.09861,5061297,,PWWFJ1437+5905,2233.0,,,,,,,
112.8891,-69.01959,5061304,,HIPASSJ0731-69,1473.0,,,,,,,
331.91715,-75.39861,5061305,,HIPASSJ2207-75,2802.0,,,,,,13.459,0.197
185.12535,47.49022,5061328,,[KKH2011]S11,,7.8,,,,,,
66.70635,-7.58683,5064309,,HIPASSJ0426-07,2445.0,,,,,,,
297.15525,-9.78145,5064315,,HIPASSJ1948-09,1503.0,,,,,,,
149.5509,-31.77683,5064321,,HIPASSJ0958-31,2807.0,,,,,,,
266.4168,-29.00781,5064336,,GALAXY,0.0,0.01,,,,,3.336,0.01
179.184476572,49.0217851376,5064651,38482,SDSSJ115644.29+490118.2,984.35925293,18.4482002258,18.4693888914,18.3284138929,18.5642937909,17.64,,
191.09725515,62.0522891719,5064793,27817,[MU2012]J1244+62E,2608.29223633,39.7971954346,17.607562548,17.4652810157,17.4623265327,16.9,12.927,0.11
233.995191243,56.6855191813,5064805,20077,SDSSJ153558.86+564108.4,3201.15332031,45.543586731,18.2893924288,18.0015697055,17.9627751879,17.4,,
192.077190599,51.5360309638,5064817,33086,SDSSJ124818.45+513209.1,3320.09545898,46.9497871399,18.1976513992,17.9733786712,17.9917712341,17.37,14.226,0.249
184.279829777,7.73386494083,5064851,67298,SDSSJ121707.14+074401.9,2281.99121094,33.786239624,17.4496713888,17.1777387869,17.182862879,16.86,,
130.652443804,10.5538672866,5064929,116031,SDSSJ084236.57+103313.9,3093.37060547,48.5753173828,18.0208729427,18.139178149,18.3186205547,17.79,12.718,0.192
184.520392491,7.74580694616,5065036,67300,SDSSJ121804.89+074444.9,2184.74609375,32.5788459778,18.4202883762,18.1777508777,17.9539387744,17.5,13.274,0.185
234.285296976,20.1468474294,5065038,97813,SDSSJ153708.20+200845.2,3077.6237793,43.473575592,17.7545194456,17.6833629438,17.5879440138,17.55,11.356,0.052
197.621344604,34.2365738574,5065523,143073,[MU2012]J1310+34B,850.001342773,16.2950172424,16.2676849341,16.1997795081,16.3381614661,,13.276,0.121
21.1700705741,3.85743178299,5065924,129446,UM102,2188.00341797,29.1069145203,17.490811579,17.2247803137,17.0779249594,,,
54.7005,-22.47142,5065925,,HIPASSJ0339-22,1876.0,,,,,,,
51.28335,-36.92639,5065928,,PGC5065928,1658.0,,,,,,,
184.4625,14.77528,5065929,,PGC5065929,1274.0,,,,,,,
184.4733,14.75694,5065930,,PGC5065930,1966.0,,,,,,,
185.3583,14.41167,5065931,,PGC5065931,2129.0,,,,,,13.663,0.171
186.68745,19.74389,5065932,,PGC5065932,1652.0,,,,,,13.257,0.126
68.65035,-13.99556,5065933,,PGC5065933,2644.0,,,,,,,
137.444937432,33.1429985898,5065934,135710,PGC5065934,1970.00305176,31.2207012177,19.0127758952,18.8678011866,18.790670869,,13.973,0.199
157.9512,-22.44444,5065935,,PGC5065935,3754.0,,,,,,,
158.2467,-22.14861,5065936,,PGC5065936,3758.0,,,,,,,
163.1862,32.87556,5065937,,PGC5065937,1331.0,,,,,,13.567,0.241
170.59958942,53.8647827749,5065938,139275,PGC5065938,3059.00488281,44.9665794373,19.0021792886,18.9413720605,19.0310918329,,,
209.375005785,29.0581355972,5065939,144164,PGC5065939,2250.00341797,32.8402786255,19.572765405,19.6348686765,19.7855492184,,13.59,0.078
258.23137297,72.0666627063,5065940,147813,PGC5065940,1307.0020752,23.3953380585,17.5589463765,17.3679263646,17.5781276281,,13.235,0.14
271.93755,35.39167,5065941,,PGC5065941,1490.0,,,,,,,
273.09375,18.60833,5065942,,PGC5065942,2760.0,,,,,,12.608,0.114
310.8987,-68.57417,5065943,,PGC5065943,3328.0,,,,,,,
311.82915,-68.56583,5065944,,PGC5065944,3088.0,,,,,,,
320.80455,-45.74722,5065945,,PGC5065945,2818.0,,,,,,9.331,0.028
323.775,-64.18722,5065946,,PGC5065946,3388.0,,,,,,,
327.44745,-60.73056,5065947,,PGC5065947,3117.0,,,,,,,
338.4054,-64.70694,5065948,,PGC5065948,3080.0,,,,,,10.379,0.055
345.4491,16.10556,5065949,,PGC5065949,1971.0,,,,,,,
345.5754,16.24,5065950,,PGC5065950,1991.0,,,,,,13.074,0.133
349.704723874,7.0984132704,5065951,151085,PGC5065951,3252.00512695,45.7964935303,17.0489826832,16.8874874744,16.9346676502,,12.166,0.093
349.895159503,8.76137739156,5065952,151136,PGC5065952,3117.00488281,43.6976165771,18.4539977327,18.2129527345,18.5268193498,,,
350.171206428,8.75078330124,5065953,151187,PGC5065953,3029.00463867,42.3650932312,18.0695758589,17.9405036696,17.9406467208,,,
351.47521849,18.545669686,5065954,151492,PGC5065954,1506.00231934,19.911945343,17.8380319508,17.7815448674,17.9673883351,,,
200.20665,-22.055,5065955,,PGC5065955,2080.0,,,,,,11.416,0.119
43.8321,-10.82139,5065956,,PGC5065956,1568.0,,,,,,,
54.52125,-35.40278,5065957,,PGC5065957,1244.0,,,,,,11.715,0.125
54.5967,-35.33361,5065958,,PGC5065958,1255.0,,,,,,,
54.5988,-35.23028,5065959,,PGC5065959,1553.0,,,,,,13.613,0.211
54.6258,-35.35861,5065960,,PGC5065960,1402.0,,,,,,,
54.6837,-35.31722,5065961,,PGC5065961,1287.0,,,,,,,
54.83535,-35.32056,5065962,,PGC5065962,1341.0,,,,,,,
55.01415,-35.49556,5065963,,PGC5065963,2251.0,,,,,,13.497,0.183
60.07455,-48.81417,5065964,,PGC5065964,1653.0,,,,,,,
162.8934,-36.65556,5065965,,PGC5065965,2992.0,,,,,,,
192.02085,-28.30917,5065966,,PGC5065966,3482.0,,,,,,,
